file_path,start,type
org/apache/commons/net/bsd/RExecClient.java,66,Metric
org/apache/commons/net/bsd/RExecClient.java,67,Metric
org/apache/commons/net/bsd/RExecClient.java,69,Object Oriented Design
org/apache/commons/net/bsd/RExecClient.java,72,Metric
org/apache/commons/net/bsd/RExecClient.java,81,Object Oriented Design
org/apache/commons/net/bsd/RExecClient.java,84,Metric
org/apache/commons/net/bsd/RExecClient.java,85,Metric
org/apache/commons/net/bsd/RExecClient.java,93,Metric
org/apache/commons/net/bsd/RExecClient.java,100,Metric
org/apache/commons/net/bsd/RExecClient.java,114,Metric
org/apache/commons/net/bsd/RExecClient.java,115,Metric
org/apache/commons/net/bsd/RExecClient.java,117,Metric
org/apache/commons/net/bsd/RExecClient.java,125,Metric
org/apache/commons/net/bsd/RExecClient.java,128,Metric
org/apache/commons/net/bsd/RExecClient.java,135,Metric
org/apache/commons/net/bsd/RExecClient.java,138,Metric
org/apache/commons/net/bsd/RExecClient.java,145,Metric
org/apache/commons/net/bsd/RExecClient.java,154,Documentation Conventions
org/apache/commons/net/bsd/RExecClient.java,162,Metric
org/apache/commons/net/bsd/RExecClient.java,167,Metric
org/apache/commons/net/bsd/RExecClient.java,168,Metric
org/apache/commons/net/bsd/RExecClient.java,169,Metric
org/apache/commons/net/bsd/RExecClient.java,170,Metric
org/apache/commons/net/bsd/RExecClient.java,172,Metric
org/apache/commons/net/bsd/RExecClient.java,173,Metric
org/apache/commons/net/bsd/RExecClient.java,174,Metric
org/apache/commons/net/bsd/RExecClient.java,175,Metric
org/apache/commons/net/bsd/RExecClient.java,178,Metric
org/apache/commons/net/bsd/RExecClient.java,180,Metric
org/apache/commons/net/bsd/RExecClient.java,181,Metric
org/apache/commons/net/bsd/RExecClient.java,182,Metric
org/apache/commons/net/bsd/RExecClient.java,184,Metric
org/apache/commons/net/bsd/RExecClient.java,217,Metric
org/apache/commons/net/bsd/RExecClient.java,218,Metric
org/apache/commons/net/bsd/RLoginClient.java,23,Metric
org/apache/commons/net/bsd/RLoginClient.java,24,Metric
org/apache/commons/net/bsd/RLoginClient.java,25,Metric
org/apache/commons/net/bsd/RLoginClient.java,28,Metric
org/apache/commons/net/bsd/RLoginClient.java,29,Metric
org/apache/commons/net/bsd/RLoginClient.java,30,Metric
org/apache/commons/net/bsd/RLoginClient.java,31,Metric
org/apache/commons/net/bsd/RLoginClient.java,32,Metric
org/apache/commons/net/bsd/RLoginClient.java,34,Metric
org/apache/commons/net/bsd/RLoginClient.java,35,Metric
org/apache/commons/net/bsd/RLoginClient.java,37,Metric
org/apache/commons/net/bsd/RLoginClient.java,38,Metric
org/apache/commons/net/bsd/RLoginClient.java,39,Metric
org/apache/commons/net/bsd/RLoginClient.java,48,Metric
org/apache/commons/net/bsd/RLoginClient.java,53,Metric
org/apache/commons/net/bsd/RLoginClient.java,67,Metric
org/apache/commons/net/bsd/RLoginClient.java,72,Metric
org/apache/commons/net/bsd/RLoginClient.java,73,Metric
org/apache/commons/net/bsd/RLoginClient.java,74,Metric
org/apache/commons/net/bsd/RLoginClient.java,75,Metric
org/apache/commons/net/bsd/RLoginClient.java,78,Metric
org/apache/commons/net/bsd/RLoginClient.java,79,Metric
org/apache/commons/net/bsd/RLoginClient.java,81,Metric
org/apache/commons/net/bsd/RLoginClient.java,82,Metric
org/apache/commons/net/bsd/RLoginClient.java,83,Metric
org/apache/commons/net/bsd/RLoginClient.java,84,Metric
org/apache/commons/net/bsd/RLoginClient.java,85,Metric
org/apache/commons/net/bsd/RLoginClient.java,87,Metric
org/apache/commons/net/bsd/RLoginClient.java,88,Metric
org/apache/commons/net/chargen/CharGenTCPClient.java,25,Metric
org/apache/commons/net/chargen/CharGenTCPClient.java,26,Metric
org/apache/commons/net/chargen/CharGenTCPClient.java,27,Metric
org/apache/commons/net/chargen/CharGenTCPClient.java,30,Metric
org/apache/commons/net/chargen/CharGenTCPClient.java,31,Metric
org/apache/commons/net/chargen/CharGenTCPClient.java,32,Metric
org/apache/commons/net/chargen/CharGenTCPClient.java,50,Metric
org/apache/commons/net/chargen/CharGenTCPClient.java,57,Metric
org/apache/commons/net/chargen/CharGenTCPClient.java,58,Metric
org/apache/commons/net/chargen/CharGenUDPClient.java,28,Metric
org/apache/commons/net/chargen/CharGenUDPClient.java,29,Metric
org/apache/commons/net/chargen/CharGenUDPClient.java,30,Metric
org/apache/commons/net/chargen/CharGenUDPClient.java,31,Metric
org/apache/commons/net/chargen/CharGenUDPClient.java,33,Metric
org/apache/commons/net/chargen/CharGenUDPClient.java,34,Metric
org/apache/commons/net/chargen/CharGenUDPClient.java,35,Metric
org/apache/commons/net/chargen/CharGenUDPClient.java,36,Metric
org/apache/commons/net/chargen/CharGenUDPClient.java,53,Documentation Conventions
org/apache/commons/net/chargen/CharGenUDPClient.java,54,Documentation Conventions
org/apache/commons/net/chargen/CharGenUDPClient.java,55,Documentation Conventions
org/apache/commons/net/chargen/CharGenUDPClient.java,58,Metric
org/apache/commons/net/chargen/CharGenUDPClient.java,63,Best Practices
org/apache/commons/net/chargen/CharGenUDPClient.java,69,Metric
org/apache/commons/net/chargen/CharGenUDPClient.java,81,Best Practices
org/apache/commons/net/chargen/CharGenUDPClient.java,87,Documentation Conventions
org/apache/commons/net/chargen/CharGenUDPClient.java,98,Metric
org/apache/commons/net/chargen/CharGenUDPClient.java,104,Metric
org/apache/commons/net/chargen/package-info.java,1,Style Conventions
org/apache/commons/net/chargen/package-info.java,18,Documentation Conventions
org/apache/commons/net/DatagramSocketClient.java,26,Metric
org/apache/commons/net/DatagramSocketClient.java,27,Metric
org/apache/commons/net/DatagramSocketClient.java,28,Metric
org/apache/commons/net/DatagramSocketClient.java,29,Metric
org/apache/commons/net/DatagramSocketClient.java,30,Metric
org/apache/commons/net/DatagramSocketClient.java,31,Metric
org/apache/commons/net/DatagramSocketClient.java,32,Metric
org/apache/commons/net/DatagramSocketClient.java,41,Metric
org/apache/commons/net/DatagramSocketClient.java,43,Metric
org/apache/commons/net/DatagramSocketClient.java,51,Object Oriented Design
org/apache/commons/net/DatagramSocketClient.java,54,Object Oriented Design
org/apache/commons/net/DatagramSocketClient.java,59,Object Oriented Design
org/apache/commons/net/DatagramSocketClient.java,62,Object Oriented Design
org/apache/commons/net/DatagramSocketClient.java,65,Metric
org/apache/commons/net/DatagramSocketClient.java,75,Metric
org/apache/commons/net/DatagramSocketClient.java,76,Metric
org/apache/commons/net/DatagramSocketClient.java,109,Metric
org/apache/commons/net/DatagramSocketClient.java,111,Metric
org/apache/commons/net/DatagramSocketClient.java,118,Metric
org/apache/commons/net/DatagramSocketClient.java,128,Metric
org/apache/commons/net/DatagramSocketClient.java,131,Metric
org/apache/commons/net/DatagramSocketClient.java,138,Metric
org/apache/commons/net/DatagramSocketClient.java,158,Metric
org/apache/commons/net/DatagramSocketClient.java,161,Metric
org/apache/commons/net/DatagramSocketClient.java,163,Metric
org/apache/commons/net/DatagramSocketClient.java,172,Metric
org/apache/commons/net/DatagramSocketClient.java,175,Metric
org/apache/commons/net/DatagramSocketClient.java,178,Metric
org/apache/commons/net/DatagramSocketClient.java,187,Metric
org/apache/commons/net/DatagramSocketClient.java,190,Metric
org/apache/commons/net/DatagramSocketClient.java,194,Metric
org/apache/commons/net/DatagramSocketClient.java,196,Metric
org/apache/commons/net/DatagramSocketClient.java,208,Logic
org/apache/commons/net/DatagramSocketClient.java,213,Metric
org/apache/commons/net/DatagramSocketClient.java,216,Metric
org/apache/commons/net/DatagramSocketClient.java,227,Metric
org/apache/commons/net/DatagramSocketClient.java,228,Metric
org/apache/commons/net/DatagramSocketClient.java,231,Metric
org/apache/commons/net/DatagramSocketClient.java,238,Metric
org/apache/commons/net/DatagramSocketClient.java,240,Metric
org/apache/commons/net/DatagramSocketFactory.java,25,Metric
org/apache/commons/net/DatagramSocketFactory.java,26,Metric
org/apache/commons/net/DatagramSocketFactory.java,27,Metric
org/apache/commons/net/DatagramSocketFactory.java,53,Metric
org/apache/commons/net/DatagramSocketFactory.java,60,Metric
org/apache/commons/net/daytime/DaytimeTCPClient.java,27,Metric
org/apache/commons/net/daytime/DaytimeTCPClient.java,28,Metric
org/apache/commons/net/daytime/DaytimeTCPClient.java,29,Metric
org/apache/commons/net/daytime/DaytimeTCPClient.java,39,Documentation Conventions
org/apache/commons/net/daytime/DaytimeTCPClient.java,42,Metric
org/apache/commons/net/daytime/DaytimeTCPClient.java,49,Metric
org/apache/commons/net/daytime/DaytimeTCPClient.java,50,Metric
org/apache/commons/net/daytime/DaytimeTCPClient.java,51,Metric
org/apache/commons/net/daytime/DaytimeTCPClient.java,61,Metric
org/apache/commons/net/daytime/DaytimeUDPClient.java,27,Metric
org/apache/commons/net/daytime/DaytimeUDPClient.java,28,Metric
org/apache/commons/net/daytime/DaytimeUDPClient.java,29,Metric
org/apache/commons/net/daytime/DaytimeUDPClient.java,30,Metric
org/apache/commons/net/daytime/DaytimeUDPClient.java,31,Metric
org/apache/commons/net/daytime/DaytimeUDPClient.java,39,Documentation Conventions
org/apache/commons/net/daytime/DaytimeUDPClient.java,41,Documentation Conventions
org/apache/commons/net/daytime/DaytimeUDPClient.java,43,Documentation Conventions
org/apache/commons/net/daytime/DaytimeUDPClient.java,55,Metric
org/apache/commons/net/daytime/DaytimeUDPClient.java,62,Metric
org/apache/commons/net/daytime/DaytimeUDPClient.java,66,Metric
org/apache/commons/net/daytime/DaytimeUDPClient.java,72,Metric
org/apache/commons/net/daytime/package-info.java,1,Style Conventions
org/apache/commons/net/daytime/package-info.java,18,Documentation Conventions
org/apache/commons/net/DefaultDatagramSocketFactory.java,25,Metric
org/apache/commons/net/DefaultDatagramSocketFactory.java,26,Metric
org/apache/commons/net/DefaultDatagramSocketFactory.java,55,Metric
org/apache/commons/net/DefaultDatagramSocketFactory.java,60,Metric
org/apache/commons/net/DefaultDatagramSocketFactory.java,68,Metric
org/apache/commons/net/DefaultSocketFactory.java,31,Metric
org/apache/commons/net/DefaultSocketFactory.java,32,Metric
org/apache/commons/net/DefaultSocketFactory.java,62,Metric
org/apache/commons/net/DefaultSocketFactory.java,66,Metric
org/apache/commons/net/DefaultSocketFactory.java,73,Metric
org/apache/commons/net/DefaultSocketFactory.java,79,Metric
org/apache/commons/net/DefaultSocketFactory.java,81,Metric
org/apache/commons/net/DefaultSocketFactory.java,86,Metric
org/apache/commons/net/DefaultSocketFactory.java,93,Metric
org/apache/commons/net/DefaultSocketFactory.java,95,Metric
org/apache/commons/net/DefaultSocketFactory.java,123,Metric
org/apache/commons/net/DefaultSocketFactory.java,133,Metric
org/apache/commons/net/DefaultSocketFactory.java,143,Metric
org/apache/commons/net/DefaultSocketFactory.java,160,Metric
org/apache/commons/net/DefaultSocketFactory.java,163,Metric
org/apache/commons/net/DefaultSocketFactory.java,173,Metric
org/apache/commons/net/DefaultSocketFactory.java,181,Metric
org/apache/commons/net/DefaultSocketFactory.java,184,Metric
org/apache/commons/net/discard/DiscardTCPClient.java,25,Metric
org/apache/commons/net/discard/DiscardTCPClient.java,26,Metric
org/apache/commons/net/discard/DiscardTCPClient.java,27,Metric
org/apache/commons/net/discard/DiscardTCPClient.java,38,Metric
org/apache/commons/net/discard/DiscardTCPClient.java,45,Metric
org/apache/commons/net/discard/DiscardTCPClient.java,46,Metric
org/apache/commons/net/discard/DiscardUDPClient.java,28,Metric
org/apache/commons/net/discard/DiscardUDPClient.java,29,Metric
org/apache/commons/net/discard/DiscardUDPClient.java,30,Metric
org/apache/commons/net/discard/DiscardUDPClient.java,39,Documentation Conventions
org/apache/commons/net/discard/DiscardUDPClient.java,41,
org/apache/commons/net/discard/DiscardUDPClient.java,46,Metric
org/apache/commons/net/discard/DiscardUDPClient.java,53,Metric
org/apache/commons/net/discard/DiscardUDPClient.java,58,Metric
org/apache/commons/net/discard/DiscardUDPClient.java,66,Metric
org/apache/commons/net/discard/DiscardUDPClient.java,74,Metric
org/apache/commons/net/discard/DiscardUDPClient.java,77,Metric
org/apache/commons/net/discard/DiscardUDPClient.java,79,Metric
org/apache/commons/net/discard/package-info.java,1,Style Conventions
org/apache/commons/net/discard/package-info.java,18,Documentation Conventions
org/apache/commons/net/echo/EchoTCPClient.java,25,Metric
org/apache/commons/net/echo/EchoTCPClient.java,26,Metric
org/apache/commons/net/echo/EchoTCPClient.java,27,Metric
org/apache/commons/net/echo/EchoTCPClient.java,28,Metric
org/apache/commons/net/echo/EchoTCPClient.java,39,Metric
org/apache/commons/net/echo/EchoTCPClient.java,46,Metric
org/apache/commons/net/echo/EchoTCPClient.java,47,Metric
org/apache/commons/net/echo/EchoTCPClient.java,49,Metric
org/apache/commons/net/echo/EchoUDPClient.java,28,Metric
org/apache/commons/net/echo/EchoUDPClient.java,29,Metric
org/apache/commons/net/echo/EchoUDPClient.java,30,Metric
org/apache/commons/net/echo/EchoUDPClient.java,40,Metric
org/apache/commons/net/echo/EchoUDPClient.java,42,Documentation Conventions
org/apache/commons/net/echo/EchoUDPClient.java,54,Metric
org/apache/commons/net/echo/EchoUDPClient.java,70,Documentation Conventions
org/apache/commons/net/echo/EchoUDPClient.java,72,Metric
org/apache/commons/net/echo/EchoUDPClient.java,77,Metric
org/apache/commons/net/echo/EchoUDPClient.java,80,Metric
org/apache/commons/net/echo/EchoUDPClient.java,82,Metric
org/apache/commons/net/echo/EchoUDPClient.java,85,Metric
org/apache/commons/net/echo/package-info.java,1,Style Conventions
org/apache/commons/net/echo/package-info.java,18,Documentation Conventions
org/apache/commons/net/examples/cidr/SubnetUtilsExample.java,1,Documentation Conventions
org/apache/commons/net/examples/cidr/SubnetUtilsExample.java,29,Object Oriented Design
org/apache/commons/net/examples/cidr/SubnetUtilsExample.java,31,
org/apache/commons/net/examples/cidr/SubnetUtilsExample.java,38,Metric
org/apache/commons/net/examples/cidr/SubnetUtilsExample.java,39,Metric
org/apache/commons/net/examples/cidr/SubnetUtilsExample.java,40,Metric
org/apache/commons/net/examples/cidr/SubnetUtilsExample.java,44,Metric
org/apache/commons/net/examples/cidr/SubnetUtilsExample.java,45,Metric
org/apache/commons/net/examples/cidr/SubnetUtilsExample.java,46,Metric
org/apache/commons/net/examples/cidr/SubnetUtilsExample.java,47,Metric
org/apache/commons/net/examples/cidr/SubnetUtilsExample.java,49,Metric
org/apache/commons/net/examples/cidr/SubnetUtilsExample.java,50,Metric
org/apache/commons/net/examples/cidr/SubnetUtilsExample.java,54,Refactorings - Redundancies
org/apache/commons/net/examples/cidr/SubnetUtilsExample.java,57,Metric
org/apache/commons/net/examples/ftp/FTPClientExample.java,1,Documentation Conventions
org/apache/commons/net/examples/ftp/FTPClientExample.java,45,Metric
org/apache/commons/net/examples/ftp/FTPClientExample.java,46,Metric
org/apache/commons/net/examples/ftp/FTPClientExample.java,49,Object Oriented Design
org/apache/commons/net/examples/ftp/FTPClientExample.java,51,Metric
org/apache/commons/net/examples/ftp/FTPClientExample.java,52,Metric
org/apache/commons/net/examples/ftp/FTPClientExample.java,53,Metric
org/apache/commons/net/examples/ftp/FTPClientExample.java,54,Metric
org/apache/commons/net/examples/ftp/FTPClientExample.java,55,Metric
org/apache/commons/net/examples/ftp/FTPClientExample.java,56,Metric
org/apache/commons/net/examples/ftp/FTPClientExample.java,57,Metric
org/apache/commons/net/examples/ftp/FTPClientExample.java,58,Metric
org/apache/commons/net/examples/ftp/FTPClientExample.java,59,Metric
org/apache/commons/net/examples/ftp/FTPClientExample.java,60,Metric
org/apache/commons/net/examples/ftp/FTPClientExample.java,61,Metric
org/apache/commons/net/examples/ftp/FTPClientExample.java,62,Metric
org/apache/commons/net/examples/ftp/FTPClientExample.java,63,Metric
org/apache/commons/net/examples/ftp/FTPClientExample.java,64,Metric
org/apache/commons/net/examples/ftp/FTPClientExample.java,65,Metric
org/apache/commons/net/examples/ftp/FTPClientExample.java,66,Metric
org/apache/commons/net/examples/ftp/FTPClientExample.java,67,Metric
org/apache/commons/net/examples/ftp/FTPClientExample.java,68,Metric
org/apache/commons/net/examples/ftp/FTPClientExample.java,69,Metric
org/apache/commons/net/examples/ftp/FTPClientExample.java,70,Metric
org/apache/commons/net/examples/ftp/FTPClientExample.java,71,Metric
org/apache/commons/net/examples/ftp/FTPClientExample.java,72,Metric
org/apache/commons/net/examples/ftp/FTPClientExample.java,73,Metric
org/apache/commons/net/examples/ftp/FTPClientExample.java,81,Metric
org/apache/commons/net/examples/ftp/FTPClientExample.java,85,Metric
org/apache/commons/net/examples/ftp/FTPClientExample.java,95,Metric
org/apache/commons/net/examples/ftp/FTPClientExample.java,96,Metric
org/apache/commons/net/examples/ftp/FTPClientExample.java,97,Metric
org/apache/commons/net/examples/ftp/FTPClientExample.java,98,Metric
org/apache/commons/net/examples/ftp/FTPClientExample.java,103,Best Practices
org/apache/commons/net/examples/ftp/FTPClientExample.java,108,Best Practices
org/apache/commons/net/examples/ftp/FTPClientExample.java,128,Metric
org/apache/commons/net/examples/ftp/FTPClientExample.java,133,Best Practices
org/apache/commons/net/examples/ftp/FTPClientExample.java,136,Best Practices
org/apache/commons/net/examples/ftp/FTPClientExample.java,143,Best Practices
org/apache/commons/net/examples/ftp/FTPClientExample.java,148,Best Practices
org/apache/commons/net/examples/ftp/FTPClientExample.java,153,Best Practices
org/apache/commons/net/examples/ftp/FTPClientExample.java,156,Best Practices
org/apache/commons/net/examples/ftp/FTPClientExample.java,161,Best Practices
org/apache/commons/net/examples/ftp/FTPClientExample.java,168,Best Practices
org/apache/commons/net/examples/ftp/FTPClientExample.java,172,Metric
org/apache/commons/net/examples/ftp/FTPClientExample.java,185,Style Conventions
org/apache/commons/net/examples/ftp/FTPClientExample.java,206,Style Conventions
org/apache/commons/net/examples/ftp/FTPClientExample.java,208,Metric
org/apache/commons/net/examples/ftp/FTPClientExample.java,216,Style Conventions
org/apache/commons/net/examples/ftp/FTPClientExample.java,240,Metric
org/apache/commons/net/examples/ftp/FTPClientExample.java,251,Style Conventions
org/apache/commons/net/examples/ftp/FTPClientExample.java,255,Metric
org/apache/commons/net/examples/ftp/FTPClientExample.java,260,Metric
org/apache/commons/net/examples/ftp/FTPClientExample.java,262,Metric
org/apache/commons/net/examples/ftp/FTPClientExample.java,272,Metric
org/apache/commons/net/examples/ftp/FTPClientExample.java,275,Metric
org/apache/commons/net/examples/ftp/FTPClientExample.java,283,Metric
org/apache/commons/net/examples/ftp/FTPClientExample.java,307,Metric
org/apache/commons/net/examples/ftp/FTPClientExample.java,309,Metric
org/apache/commons/net/examples/ftp/FTPClientExample.java,343,Metric
org/apache/commons/net/examples/ftp/FTPClientExample.java,359,Refactorings - Redundancies
org/apache/commons/net/examples/ftp/FTPClientExample.java,366,Style Conventions
org/apache/commons/net/examples/ftp/FTPClientExample.java,372,Metric
org/apache/commons/net/examples/ftp/FTPClientExample.java,379,Metric
org/apache/commons/net/examples/ftp/FTPClientExample.java,387,Metric
org/apache/commons/net/examples/ftp/FTPClientExample.java,410,Metric
org/apache/commons/net/examples/ftp/FTPClientExample.java,418,Metric
org/apache/commons/net/examples/ftp/FTPClientExample.java,419,Metric
org/apache/commons/net/examples/ftp/FTPClientExample.java,421,Metric
org/apache/commons/net/examples/ftp/FTPClientExample.java,428,Metric
org/apache/commons/net/examples/ftp/FTPClientExample.java,430,Metric
org/apache/commons/net/examples/ftp/FTPClientExample.java,431,Metric
org/apache/commons/net/examples/ftp/FTPClientExample.java,433,Metric
org/apache/commons/net/examples/ftp/FTPClientExample.java,435,Refactorings - Redundancies
org/apache/commons/net/examples/ftp/FTPClientExample.java,441,Refactorings - Redundancies
org/apache/commons/net/examples/ftp/FTPClientExample.java,450,Refactorings - Redundancies
org/apache/commons/net/examples/ftp/ServerToServerFTP.java,30,Metric
org/apache/commons/net/examples/ftp/ServerToServerFTP.java,31,Metric
org/apache/commons/net/examples/ftp/ServerToServerFTP.java,36,Object Oriented Design
org/apache/commons/net/examples/ftp/ServerToServerFTP.java,38,Metric
org/apache/commons/net/examples/ftp/ServerToServerFTP.java,48,Best Practices
org/apache/commons/net/examples/ftp/ServerToServerFTP.java,53,Best Practices
org/apache/commons/net/examples/ftp/ServerToServerFTP.java,54,Metric
org/apache/commons/net/examples/ftp/ServerToServerFTP.java,66,Best Practices
org/apache/commons/net/examples/ftp/ServerToServerFTP.java,67,Best Practices
org/apache/commons/net/examples/ftp/ServerToServerFTP.java,73,Best Practices
org/apache/commons/net/examples/ftp/ServerToServerFTP.java,74,Best Practices
org/apache/commons/net/examples/ftp/ServerToServerFTP.java,75,Best Practices
org/apache/commons/net/examples/ftp/ServerToServerFTP.java,155,Metric
org/apache/commons/net/examples/ftp/ServerToServerFTP.java,157,Metric
org/apache/commons/net/examples/ftp/ServerToServerFTP.java,162,Metric
org/apache/commons/net/examples/ftp/ServerToServerFTP.java,165,Metric
org/apache/commons/net/examples/ftp/TFTPExample.java,33,Metric
org/apache/commons/net/examples/ftp/TFTPExample.java,35,Metric
org/apache/commons/net/examples/ftp/TFTPExample.java,36,Metric
org/apache/commons/net/examples/ftp/TFTPExample.java,37,Metric
org/apache/commons/net/examples/ftp/TFTPExample.java,40,Object Oriented Design
org/apache/commons/net/examples/ftp/TFTPExample.java,41,Metric
org/apache/commons/net/examples/ftp/TFTPExample.java,42,Metric
org/apache/commons/net/examples/ftp/TFTPExample.java,43,Metric
org/apache/commons/net/examples/ftp/TFTPExample.java,44,Metric
org/apache/commons/net/examples/ftp/TFTPExample.java,45,Metric
org/apache/commons/net/examples/ftp/TFTPExample.java,47,Metric
org/apache/commons/net/examples/ftp/TFTPExample.java,63,
org/apache/commons/net/examples/ftp/TFTPExample.java,64,Best Practices
org/apache/commons/net/examples/ftp/TFTPExample.java,65,Best Practices
org/apache/commons/net/examples/ftp/TFTPExample.java,71,Best Practices
org/apache/commons/net/examples/ftp/TFTPExample.java,89,Best Practices
org/apache/commons/net/examples/ftp/TFTPExample.java,100,Best Practices
org/apache/commons/net/examples/ftp/TFTPExample.java,115,Metric
org/apache/commons/net/examples/ftp/TFTPExample.java,131,Metric
org/apache/commons/net/examples/ftp/TFTPExample.java,134,Metric
org/apache/commons/net/examples/ftp/TFTPExample.java,137,Metric
org/apache/commons/net/examples/ftp/TFTPExample.java,151,Metric
org/apache/commons/net/examples/ftp/TFTPExample.java,155,Metric
org/apache/commons/net/examples/ftp/TFTPExample.java,174,Metric
